38094581,204385
38094583,584099
38094585,700236
38094587,199987
38094589,936548
38094571,315305
38094573,707789
38094575,549331
38094577,554940
38094579,148792
38094570,910510
38094572,873154
38094574,550567
38094576,930597
38094578,589274
38094580,785621
38094582,221857
38094584,844935
38094586,340549
38094588,479259
